SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1150 Folsom St #4,San Francisco,CA,94103,1149000,1,1.5,South of Market,1200,,2000,1,958,524,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1150-Folsom-St-94103/unit-4/home/12397407,San Francisco MLS,493955,N,Y,37.7759504,-122.4092942
MLS Listing,,Condo/Co-op,855 Folsom St #523,San Francisco,CA,94107,1450000,2,2.0,Yerba Buena,1396,,2001,6,1039,681,Active,,,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-523/home/12398115,San Francisco MLS,493750,N,Y,37.7807672,-122.4021418
MLS Listing,,Condo/Co-op,1015 Ashbury St #1,San Francisco,CA,94117,1798000,2,2.0,Buena Vista Park,1884,,1913,13,954,312,Active,,,http://www.redfin.com/CA/San-Francisco/1015-Ashbury-St-94117/unit-1/home/12277468,San Francisco MLS,493516,N,Y,37.7643219,-122.4463477
MLS Listing,,Single Family Residential,259 Wilson St,SAN FRANCISCO,CA,94112,899000,2,1.0,SAN FRANCISCO,880,2495,1914,34,1022,,Active,,,http://www.redfin.com/CA/San-Francisco/259-Wilson-St-94112/home/834893,MLSListings,ML81777625,N,Y,37.709466,-122.4620937
MLS Listing,,Multi-Family (2-4 Unit),2437-2441 Post St,San Francisco,CA,94115,2499000,9,3.0,Lower Pacific Height,4260,3438,1895,41,587,,Active,,,http://www.redfin.com/CA/San-Francisco/2437-Post-St-94115/home/1260982,San Francisco MLS,493030,N,Y,37.7837411,-122.4419644
Redfin Data,,Condo/Co-op,99 Mirabel Ave,San Francisco,CA,94110,1495000,2,2.0,San Francisco,1492,2100,1975,1,1002,350,Pre On-Market,,,http://www.redfin.com/CA/San-Francisco/99-Mirabel-Ave-94110/home/144063959,Coming Soon,48603,N,Y,37.7466961,-122.4150507
Redfin Data,,Condo/Co-op,1190 Sacramento St #3,San Francisco,CA,94108,1945000,2,2.0,San Francisco,1519,,1955,1,1280,1250,Pre On-Market,,,http://www.redfin.com/CA/San-Francisco/1190-Sacramento-St-94108/unit-3/home/12400895,Coming Soon,48782,N,Y,37.7926793,-122.4124541
Redfin Data,,Condo/Co-op,4125 24th St #2,San Francisco,CA,94114,895000,2,1.0,San Francisco,756,3144,1965,5,1184,300,Pre On-Market,,,http://www.redfin.com/CA/San-Francisco/4125-24th-St-94114/unit-2/home/28942957,Coming Soon,48499,N,Y,37.7510151,-122.4347067
MLS Listing,,Condo/Co-op,2870 Washington St,San Francisco,CA,94115,3349000,3,3.0,Pacific Heights,2550,,1900,1,1313,600,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2870-Washington-St-94115/home/17583564,San Francisco MLS,494018,N,Y,37.7909003,-122.4405331
MLS Listing,,Single Family Residential,53 Clarendon Ave,San Francisco,CA,94114,4495000,4,4.0,Clarendon Heights,3500,4656,1920,1,1284,,Active,,,http://www.redfin.com/CA/San-Francisco/53-Clarendon-Ave-94114/home/1652905,San Francisco MLS,493915,N,Y,37.7586984,-122.4499749
MLS Listing,,Condo/Co-op,256 Presidio Ave #5,San Francisco,CA,94115,1095000,2,1.0,Pacific Heights,964,,1902,1,1136,400,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/256-Presidio-Ave-94115/unit-5/home/1898858,San Francisco MLS,493991,N,Y,37.7893232,-122.4469036
MLS Listing,,Single Family Residential,53 Miramar Ave,San Francisco,CA,94112,899000,3,1.5,Ingleside,1440,2809,1907,1,624,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/53-Miramar-Ave-94112/home/1380268,San Francisco MLS,493988,N,Y,37.7192426,-122.4584339
MLS Listing,,Single Family Residential,234 Laussat St,San Francisco,CA,94117,1475000,2,2.0,Hayes Valley,1555,1125,1890,1,949,,Active,January-23-2020 05:30 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/234-Laussat-St-94117/home/1401903,San Francisco MLS,493705,N,Y,37.7716479,-122.4309977
MLS Listing,,Single Family Residential,1723-1725 10th Ave,San Francisco,CA,94122,1850000,4,2.25,Inner Sunset,2080,2996,1913,1,889,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1723-10th-Ave-94122/home/1173973,San Francisco MLS,493979,N,Y,37.7559694,-122.46715
MLS Listing,,Condo/Co-op,555 4th St #538,San Francisco,CA,94107,765000,1,1.0,South Beach,,,,1,,602,Active,January-25-2020 01:00 PM,January-25-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-538/home/12402324,San Francisco MLS,492894,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,188 Minna St Unit 27C,San Francisco,CA,94105,2530000,2,2.0,Yerba Buena,1670,,2005,1,1515,2579,Active,,,http://www.redfin.com/CA/San-Francisco/188-Minna-St-94105/unit-27C/home/22855015,San Francisco MLS,493976,N,Y,37.7861462,-122.4013007
MLS Listing,,Single Family Residential,1914 34th Ave,San Francisco,CA,94116,1088000,4,2.0,Parkside,800,2996,1942,1,1360,,Active,January-26-2020 02:00 PM,January-26-2020 05:00 PM,http://www.redfin.com/CA/San-Francisco/1914-34th-Ave-94116/home/1386157,San Francisco MLS,493977,N,Y,37.7513304,-122.4921794
MLS Listing,,Single Family Residential,178 Brighton Ave,SAN FRANCISCO,CA,94112,1495000,3,4.0,SAN FRANCISCO,2809,2809,1967,1,532,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/178-Brighton-Ave-94112/home/1150865,MLSListings,ML81779760,N,Y,37.7214676,-122.4548663
MLS Listing,,Condo/Co-op,1561 Sacramento St,San Francisco,CA,94109,1895000,3,2.5,Nob Hill,1840,,1910,1,1030,440,Active,January-23-2020 04:30 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/1561-Sacramento-St-94109/home/1698922,San Francisco MLS,493965,N,Y,37.791548,-122.418445
MLS Listing,,Condo/Co-op,229 Brannan St Unit 3C,San Francisco,CA,94107,1550000,2,2.0,South Beach,1387,,2001,1,1118,1237,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-3C/home/1924581,San Francisco MLS,493713,N,Y,37.7824513,-122.3902228
MLS Listing,,Condo/Co-op,1050 North Point St #1201,San Francisco,CA,94109,2220000,2,2.0,Russian Hill,1166,,1963,1,1904,1670,Active,,,http://www.redfin.com/CA/San-Francisco/1050-N-Point-St-94109/unit-1201/home/12400979,San Francisco MLS,493910,N,Y,37.8054264,-122.4248135
MLS Listing,,Condo/Co-op,575 27th St Unit C,San Francisco,CA,94131,2350000,3,2.5,Noe Valley,2300,,1986,1,1022,321,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/575-27th-St-94131/unit-C/home/169416403,San Francisco MLS,493925,N,Y,37.7463562,-122.4328558
MLS Listing,,Condo/Co-op,2831 Polk St #3,San Francisco,CA,94109,895000,1,1.0,Russian Hill,,,1924,1,,293,Active,January-23-2020 05:30 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/2831-Polk-St-94109/unit-3/home/110052102,San Francisco MLS,493923,N,Y,37.8028824,-122.4234851
MLS Listing,,Condo/Co-op,1450 Green St #7,San Francisco,CA,94109,1695000,2,1.5,Russian Hill,1465,,1927,1,1157,1110,Active,January-26-2020 02:00 AM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1450-Green-St-94109/unit-7/home/148073079,San Francisco MLS,493945,N,Y,37.797981,-122.423061
MLS Listing,,Condo/Co-op,1868 Van Ness Ave #702,San Francisco,CA,94109,1595000,2,2.0,Nob Hill,1105,,2017,1,1443,797,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1868-Van-Ness-Ave-94109/unit-702/home/167259017,San Francisco MLS,493944,N,Y,37.7929464,-122.422437
MLS Listing,,Single Family Residential,255 Chestnut St,San Francisco,CA,94133,11000000,4,3.5,Telegraph Hill,5390,3550,1952,1,2041,,Active,,,http://www.redfin.com/CA/San-Francisco/255-Chestnut-St-94133/home/890364,San Francisco MLS,485977,N,Y,37.8043164,-122.407548
MLS Listing,,Multi-Family (2-4 Unit),89 Belle Ave,San Francisco,CA,94132,1950000,,,Ingleside Heights,4533,11247,1947,1,430,,Active,,,http://www.redfin.com/CA/San-Francisco/89-Belle-Ave-94132/home/12396741,San Francisco MLS,493938,N,Y,37.7085614,-122.4707176
MLS Listing,,Condo/Co-op,1452 Bush #1,San Francisco,CA,94109,1149000,2,2.5,Nob Hill,1176,,2004,1,977,609,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1452-Bush-St-94109/unit-1/home/866149,Bridge MLS,40892887,N,Y,37.7888387,-122.4212696
MLS Listing,,Single Family Residential,166 Staples Ave,San Francisco,CA,94112,1095000,2,2.0,Sunnyside,902,2809,1924,1,1214,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/166-Staples-Ave-94112/home/695454,San Francisco MLS,493861,N,Y,37.729261,-122.445817
MLS Listing,,Condo/Co-op,1542 Howard St,San Francisco,CA,94103,965000,2,1.0,South of Market,1207,,1912,1,800,475,Active,,,http://www.redfin.com/CA/San-Francisco/1542-Howard-St-94103/home/110052338,San Francisco MLS,493902,N,Y,37.772644,-122.4162489
